groupid,Group Name,Product Type,Product Color,Product Condition,name,Component Type,Included Products,groupsize,idingroup,strippedname,sku,platform,ASIN,matching_likelihood,matching_method,ParentProduct,SKU_Role,source_asin,source_sku,source_title,merge_source,merge_match_type
410,Bose Speaker Wire,Parts,BK,,Bose speaker replacement wire black 18'+ RCA to b/w,Speaker Wire,,6,3,Bose speaker wire 18 RCA to b w,255657046341,DRAGON_eBay,,100,stripped_name,Speaker,,,1N-ZF5L-LSN1,Bose speaker replacement wire black 18'+ RCA to b/w,ebay_only,
410,Bose Speaker Wire,Parts,BK,,Bose speaker replacement wire black 18'+ RCA to b/w,Speaker Wire,,6,4,Bose speaker wire 18 RCA to b w,152736357607,MEKONG_eBay,,100,stripped_name,Speaker,,,1N-ZF5L-LSN1,Bose speaker replacement wire black 18'+ RCA to b/w,ebay_only,
410,Bose Speaker Wire,Parts,BK,,Bose speaker replacement wire black 18'+ RCA to b/w,Speaker Wire,,6,5,Bose speaker wire 18 RCA to b w,00728,Ecwid,,100,stripped_name,Speaker,,,1N-ZF5L-LSN1,Bose speaker replacement wire black 18'+ RCA to b/w,ebay_only,
411,Bose Surround Speakers 700,Product,BK,U,Bose Surround Speakers 700 Black - B Grade  - PLEASE READ DESCRIPTION,,,1,0,Bose Surround Speakers 700 PLEASE READ DESCRIPTION,267466177165,DRAGON_eBay,,100,stripped_name,Speakers,,,267466177165,Bose Surround Speakers 700 Black - B Grade  - PLEASE READ DESCRIPTION,ebay_only,
413,Bose UB-20 Series II Wall/Ceiling Mount,Parts,BK,,Bose UB-20 Series II Wall/Ceiling Mount - Black,Wall/Ceiling Mount,,4,0,Bose UB-20 Series II Wall Ceiling,05038,Ecwid,,100,stripped_name,Mount,,,257086062118,Bose UB-20 Series II Wall/Ceiling Mount - Black,ebay_only,
413,Bose UB-20 Series II Wall/Ceiling Mount,Parts,BK,,Bose UB-20 Series II Wall/Ceiling Mount - Black,Wall/Ceiling Mount,,4,1,Bose UB-20 Series II Wall Ceiling,257086062118,DRAGON_eBay,,100,stripped_name,Speaker,,,257086062118,Bose UB-20 Series II Wall/Ceiling Mount - Black,ebay_only,
413,Bose UB-20 Series II Wall/Ceiling Mount,Parts,BK,,Bose UB-20 Series II Wall/Ceiling Bracket Black,Wall/Ceiling Mount,,4,2,Bose UB-20 Series II Wall Ceiling,19-K0OG-NQCU,Amazon,,100,stripped_name,,,,257086062118,Bose UB-20 Series II Wall/Ceiling Mount - Black,ebay_only,
413,Bose UB-20 Series II Wall/Ceiling Mount,Parts,WH,,"Bose UB-20 Series II Wall/Ceiling Bracket, White",Wall/Ceiling Mount,,4,3,Bose UB-20 Series II Wall Ceiling,69-DK1G-T07E,Amazon,,100,stripped_name,,,,257086062118,Bose UB-20 Series II Wall/Ceiling Mount - Black,ebay_only,
414,Bose UB-20 Wall Mount Bracket,Parts,BK,,Bose UB-20 Wall Mount Bracket UB-20B Black Original Part,Wall Mount Bracket,,2,0,Bose UB-20 Wall UB-20B Original Part,157446498897,MEKONG_eBay,,100,stripped_name,Speaker,,,157446498897,Bose UB-20 Wall Mount Bracket UB-20B Black Original Part,ebay_only,
414,Bose UB-20 Wall Mount Bracket,Parts,WH,,Bose UB-20 Wall Mount Bracket UB-20B (White) Original Part,Wall Mount Bracket,,2,1,Bose UB-20 Wall UB-20B Original Part,157446498962,MEKONG_eBay,,100,stripped_name,,,,157446498897,Bose UB-20 Wall Mount Bracket UB-20B Black Original Part,ebay_only,
415,Bose UFS-20 Speaker Stand,Parts,BK,U,Bose UFS-20 speaker Stand Bases Black Iron Part Solid - As-is,Speaker Stand Bases,,9,0,Bose UFS-20 speaker Bases Iron Part Solid As-is,363554520160,USAV_eBay,,100,stripped_name,Speaker,,,363554520160,Bose UFS-20 speaker Stand Bases Black Iron Part Solid,ebay_only,
415,Bose UFS-20 Speaker Stand,Parts,,,Bose UFS-20 Speaker Stand Part - Mounting  Bracket Adapter for Cube Jewel II,Mounting Bracket Adapter,,9,1,Bose UFS-20 Speaker Part Mounting for Cube Jewel II,363554539727,USAV_eBay,,100,stripped_name,Speaker,,,363554539727,Bose UFS-20 Speaker Stand Part - Mounting  Bracket Adapter for Cube Jewel II,ebay_only,
415,Bose UFS-20 Speaker Stand,Parts,,,Bose UFS-20 Speaker Stand Part - Mounting Bracket  & Screw ,Mounting Bracket & Screw,,9,2,Bose UFS-20 Speaker Part Mounting Screw,363554504815,USAV_eBay,,100,stripped_name,Speaker,,,363554504815,Bose UFS-20 Speaker Stand Part - Mounting Bracket  & Screw,ebay_only,
415,Bose UFS-20 Speaker Stand,Parts,,,Bose UFS-20 Speaker Stand Parts - Mounting Bracket & Screw for Bose UFS-20 - Single,Mounting Bracket & Screw,,9,3,Bose UFS-20 Speaker Parts Mounting Screw for Bose UFS-20 Single,01189,Ecwid,,1.15,threshold,Speaker,,,363554504815,Bose UFS-20 Speaker Stand Part - Mounting Bracket  & Screw,ebay_only,
415,Bose UFS-20 Speaker Stand,Parts,,,BOSE UFS-20 Speaker Stand Parts - 02 Machine Screws for Bose Cube Speaker,Machine Screws,,9,4,BOSE UFS-20 Speaker Parts 02 Machine Screws for Bose Cube Speaker,365266753937,USAV_eBay,,100,stripped_name,Speaker,,,365266753937,BOSE UFS-20 Speaker Stand Parts - 02 Machine Screws for Bose Cube Speaker,ebay_only,
415,Bose UFS-20 Speaker Stand,Product,,,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts - Brackets and Screws,,,9,5,2 BOSE UFS-20 Speaker Parts Brackets and Screws,363554543776,USAV_eBay,,100,stripped_name,Speaker,,,363554543776,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts - Brackets and Screws,ebay_only,
415,Bose UFS-20 Speaker Stand,Product,,,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts - Brackets and Screws,,,9,6,2 BOSE UFS-20 Speaker Parts Brackets and Screws,01194,Ecwid,,100,stripped_name,Speaker,,,363554543776,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts - Brackets and Screws,ebay_only,
415,Bose UFS-20 Speaker Stand,Product,,,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts. BracketsscrewsCovers,,,9,7,2 BOSE UFS-20 Speaker Parts BracketsscrewsCovers,363554546509,USAV_eBay,,0.92,threshold,Speaker,,,363554543776,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts - Brackets and Screws,ebay_only,
415,Bose UFS-20 Speaker Stand,Product,,,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts. BracketsscrewsCovers,,,9,8,2 BOSE UFS-20 Speaker Parts BracketsscrewsCovers,01195,Ecwid,,0.92,threshold,Speaker,,,363554543776,Lot of 2 OEM BOSE UFS-20 Speaker Stand Replacement Parts - Brackets and Screws,ebay_only,
419,BOSE UFS-20 Speaker Stand,Parts,,,BOSE UFS-20 Speaker Stand Parts - Mounting Brackets & Screws,Mounting Brackets & Screws,,2,0,BOSE UFS-20 Speaker Parts Mounting Brackets Screws,363554522691,USAV_eBay,,100,stripped_name,Speaker,,,363554522691,BOSE UFS-20 Speaker Stand Parts - Mounting Brackets & Screws,ebay_only,
419,BOSE UFS-20 Speaker Stand,Parts,,,BOSE UFS-20 Speaker Stand Parts - Mounting Brackets & Screws,Mounting Brackets & Screws,,2,1,BOSE UFS-20 Speaker Parts Mounting Brackets Screws,01192,Ecwid,,100,stripped_name,Speaker,,,363554522691,BOSE UFS-20 Speaker Stand Parts - Mounting Brackets & Screws,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,,,Bose UFS-20 Stand Part - Mounting  Bracket Adapter for  Virtually Invisible 300,Mounting Bracket Adapter for UFS-20 Stand,,7,0,Bose UFS-20 Part Mounting for Virtually Invisible 300,364931602338,USAV_eBay,,100,stripped_name,Speaker,,,364931602338,Bose UFS-20 Stand Part - Mounting  Bracket Adapter for  Virtually Invisible 300,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,,,Bose UFS-20 Stand Part - Mounting  Bracket Adapter for  Virtually Invisible 300,Mounting Bracket Adapter for UFS-20 Stand,,7,1,Bose UFS-20 Part Mounting for Virtually Invisible 300,157308955466,MEKONG_eBay,,100,stripped_name,Speaker,,,364931602338,Bose UFS-20 Stand Part - Mounting  Bracket Adapter for  Virtually Invisible 300,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,,,Bose UFS-20 Stand Part - Mounting Bracket Adapter for Virtually Invisible 300,Mounting Bracket Adapter for UFS-20 Stand,,7,2,Bose UFS-20 Part Mounting for Virtually Invisible 300,04822,Ecwid,,100,stripped_name,Speaker,,,364931602338,Bose UFS-20 Stand Part - Mounting  Bracket Adapter for  Virtually Invisible 300,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,,,Bose Virtually Invisible  300 Mounting  Bracket Adapter for UFS-20 Stand Part,Mounting Bracket Adapter for UFS-20 Stand,,7,3,Bose Virtually Invisible 300 Mounting for UFS-20 Part,365282002789,USAV_eBay,,1.03,threshold,Speaker,,,364931602338,Bose UFS-20 Stand Part - Mounting  Bracket Adapter for  Virtually Invisible 300,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,WH,,Metal SlideConnect  Wall bracket For Bose Virtually Invisible 300 White- Single,Wall bracket,,7,4,Metal SlideConnect Wall For Bose Virtually Invisible 300 Single,362879059490,USAV_eBay,,100,stripped_name,Speaker,,,362879059490,Metal SlideConnect  Wall bracket For Bose Virtually Invisible 300 White- Single,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,,,Metal SlideConnect Wall bracket For Bose Virtually Invisible 300 Spk- Single,Wall bracket,,7,5,Metal SlideConnect Wall For Bose Virtually Invisible 300 Spk Single,154531894248,MEKONG_eBay,,1.14,threshold,Speaker,,,362879059490,Metal SlideConnect  Wall bracket For Bose Virtually Invisible 300 White- Single,ebay_only,
420,Bose Virtually Invisible 300 Speaker,Parts,,,Metal SlideConnect Wall bracket For Bose Virtually Invisible 300 Spk- Single,Wall bracket,,7,6,Metal SlideConnect Wall For Bose Virtually Invisible 300 Spk Single,00117,Ecwid,,1.14,threshold,Speaker,,,362879059490,Metal SlideConnect  Wall bracket For Bose Virtually Invisible 300 White- Single,ebay_only,
421,Bose UFS-20 Stand,Parts,,,"Bose UFS-20 Stand Part - Mounting  Bracket Adapter for AM series V, Cinemate 520",Mounting Bracket Adapter,,1,0,Bose UFS-20 Part Mounting for AM series V Cinemate 520,365107684428,USAV_eBay,,100,stripped_name,Speaker System,,,365107684428,"Bose UFS-20 Stand Part - Mounting  Bracket Adapter for AM series V, Cinemate 520",ebay_only,
422,Bose Universal Remote,Parts,,U,Bose Universal Remote for Solo & CineMate Systems - Tested & Working,Remote Control,,1,0,Bose Universal for Solo CineMate Systems,267459008622,DRAGON_eBay,,100,stripped_name,System,,,267459008622,Bose Universal Remote for Solo & CineMate Systems - Tested & Working,ebay_only,
301,Bose Universal Table Stand,Parts,,,Bose  Universal Table Stand for Bose 321 Cinemate I II Speakers (single stand),Table Stand,,10,0,Bose Universal Table for Bose 321 Cinemate I II Speakers single,365445857517,USAV_eBay,,100,stripped_name,Speaker,,,365445857517,Bose  Universal Table Stand for Bose 321 Cinemate I II Speakers (single stand),ebay_only,
425,Bose V35 Console,Parts,,,Bose V35 Console Upgrade Kit for Bose Lifestyle V30 V20 28 38 48 Series III IV,Console Upgrade Kit,,1,0,Bose V35 Console Upgrade Kit for Bose Lifestyle V30 V20 28 38 48 Series III IV,255998329340,DRAGON_eBay,,100,stripped_name,Console,,,255998329340,Bose V35 Console Upgrade Kit for Bose Lifestyle V30 V20 28 38 48 Series III IV,ebay_only,
427,Bose Lifestyle VS-2 Video Enhancer,Parts,,,Bose VS-2 Software Update DVD for Bose Lifestyle® VS-2 Video Enhancer,Software Update DVD,,2,0,Bose VS-2 Software Update DVD for Bose Lifestyle VS-2 Video Enhancer,364176331046,USAV_eBay,,100,stripped_name,Video Enhancer,,,364176331046,Bose VS-2 Software Update DVD for Bose Lifestyle® VS-2 Video Enhancer,ebay_only,
427,Bose Lifestyle VS-2 Video Enhancer,Parts,,,Bose VS-2 Software Update DVD for Bose Lifestyle® VS-2 Video Enhancer,Software Update DVD,,2,1,Bose VS-2 Software Update DVD for Bose Lifestyle VS-2 Video Enhancer,01820,Ecwid,,100,stripped_name,Video Enhancer,,,364176331046,Bose VS-2 Software Update DVD for Bose Lifestyle® VS-2 Video Enhancer,ebay_only,
428,Bose Soundbar Wall Bracket,Parts,BK,U,"Bose Wall Bracket Soundbar Black For 1SR, LS135, Cinemate 130 - Pair ***READ***",Wall Bracket,,2,0,Bose Wall Soundbar For 1SR LS135 Cinemate 130 READ,157277022249,MEKONG_eBay,,100,stripped_name,Soundbar,,,157277022249,"Bose Wall Bracket Soundbar Black For 1SR, LS135, Cinemate 130 - Pair ***READ***",ebay_only,
428,Bose Soundbar Wall Bracket,Parts,BK,U,"Bose Wall Bracket Soundbar Black For 1SR, LS135, Cinemate 130 - Pair ***READ***",Wall Bracket,,2,1,Bose Wall Soundbar For 1SR LS135 Cinemate 130 READ,157603110840,MEKONG_eBay,,100,stripped_name,Soundbar,,,157277022249,"Bose Wall Bracket Soundbar Black For 1SR, LS135, Cinemate 130 - Pair ***READ***",ebay_only,
429,Bose Lifestyle 135 Soundbar Wall Mount Kit,Parts,,,Bose Wall Mount Kit for Lifestyle 135 Soundbar,Wall Mount Kit,,3,0,Bose Wall Kit for Lifestyle 135 Soundbar,157446499899,MEKONG_eBay,,100,stripped_name,Soundbar,,,157446499899,Bose Wall Mount Kit for Lifestyle 135 Soundbar,ebay_only,
429,Bose Lifestyle 135 Soundbar Wall Mount Kit,Parts,,,Metal  Wall Mount Kit for Bose Lifestyle 135 Soundbar,Wall Mount Kit,,3,1,Metal Wall Kit for Bose Lifestyle 135 Soundbar,05029-1,Ecwid,,1.04,threshold,Soundbar,,,157446499899,Bose Wall Mount Kit for Lifestyle 135 Soundbar,ebay_only,
429,Bose Lifestyle 135 Soundbar Wall Mount Kit,Parts,,,Bose Wall Mount Kit for Lifestyle 135,Wall Mount Kit,,3,2,Bose Wall Kit for Lifestyle 135,01864,Ecwid,,1.11,threshold,System,,,157446499899,Bose Wall Mount Kit for Lifestyle 135 Soundbar,ebay_only,
432,Bose Wave Audio System,Bundle,GY,,Bose Wave - Audio System - Radio / Cd with Bluetooth Adapter -  Graphite Gray,,"Bose Wave Audio System (Radio/CD), Bluetooth Adapter",5,0,Bose Wave Audio System Radio Cd with Bluetooth,362713110471,USAV_eBay,,100,stripped_name,Audio System,,,362713110471,Bose Wave - Audio System - Radio / Cd with Bluetooth Adapter -  Graphite Gray,ebay_only,
432,Bose Wave Audio System,Bundle,GY,,Bose Wave - Audio System - Radio / Cd - Graphite Gray -  with Bluetooth Adapter,,"Bose Wave Audio System (Radio/CD), Bluetooth Adapter",5,1,Bose Wave Audio System Radio Cd with Bluetooth,256324632926,DRAGON_eBay,,100,stripped_name,Audio System,,,362713110471,Bose Wave - Audio System - Radio / Cd with Bluetooth Adapter -  Graphite Gray,ebay_only,
432,Bose Wave Audio System,Bundle,CW,,Bose Wave - Audio System - Radio / Cd -  Cream White - with Bluetooth Adapter,,"Bose Wave Audio System (Radio/CD), Bluetooth Adapter",5,2,Bose Wave Audio System Radio Cd with Bluetooth,266739048462,DRAGON_eBay,,100,stripped_name,Audio System,,,362713110471,Bose Wave - Audio System - Radio / Cd with Bluetooth Adapter -  Graphite Gray,ebay_only,
432,Bose Wave Audio System,Bundle,GY,,Bose Wave Audio System - RADIO Only with Bluetooth Adapter - Graphite Gray  ,,"Bose Wave Audio System (Radio Only), Bluetooth Adapter",5,3,Bose Wave Audio System RADIO Only with Bluetooth,363496447363,USAV_eBay,,0.96,threshold,Audio System,,,362713110471,Bose Wave - Audio System - Radio / Cd with Bluetooth Adapter -  Graphite Gray,ebay_only,
432,Bose Wave Audio System,Bundle,GY,,Bose Wave Audio System - RADIO Only with Bluetooth Adapter - Graphite Gray,,"Bose Wave Audio System (Radio Only), Bluetooth Adapter",5,4,Bose Wave Audio System RADIO Only with Bluetooth,05082,Ecwid,,100,stripped_name,Radio,,,05082,Bose Wave Audio System - RADIO Only with Bluetooth Adapter - Graphite Gray,ebay_only,
438,Bose Wave Music System 417788-WMS,Parts,,,Bose Wave Music System  417788-WMS - Replacement Remote  Control Only,Remote Control,,1,0,Bose Wave Music System 417788-WMS Control Only,365157425086,USAV_eBay,,100,stripped_name,417788-WMS,,,365157425086,Bose Wave Music System  417788-WMS - Replacement Remote  Control Only,ebay_only,
439,Bose Wave Music System AWRCC1,Parts,,,Bose Wave music system AWRCC1 remote control,Remote Control,,6,0,Bose Wave music system AWRCC1 control,00029,Ecwid,,0.95,threshold,AWRCC1,,,364115515605,Genuine Bose Remote Control for Bose Wave Music System  AWRCC1 AWRCC2,ebay_only,
439,Bose Wave Music System AWRCC1,Product,,,Bose Wave Music System  AWRCC1 - updated firmware for Multi CD Changer,,,6,0,Bose Wave Music System AWRCC1 updated firmware for Multi CD Changer,266089446259,DRAGON_eBay,,100,stripped_name,AWRCC1,,,266089446259,Bose Wave Music System  AWRCC1 - updated firmware for Multi CD Changer,ebay_only,
439,Bose Wave Music System AWRCC1,Bundle,,,Bose Wave Music System AM/FM CD Player Clock Radio Bluetooth W Remote AWRCC1,,"Bose Wave Music System AWRCC1, Bluetooth Adapter",6,1,Bose Wave Music System AM FM CD Player Clock Radio Bluetooth W AWRCC1,257226292523,DRAGON_eBay,,100,stripped_name,AWRCC1,,,267081067694,Bose Wave Music System AM/FM CD Player Clock Radio Bluetooth W Remote AWRCC1,ebay_only,
439,Bose Wave Music System AWRCC1,Bundle,,U,Refurbished Bose Wave Music System CD Player Clock Radio Bluetooth Remote AWRCC1,,"Bose Wave Music System AWRCC1, Bluetooth Adapter",6,2,Bose Wave Music System CD Player Clock Radio Bluetooth AWRCC1,256543635162,DRAGON_eBay,,100,stripped_name,AWRCC1,,,256543635162,Refurbished Bose Wave Music System CD Player Clock Radio Bluetooth Remote AWRCC1,ebay_only,
439,Bose Wave Music System AWRCC1,Bundle,,,Bose Wave Music System AM/FM CD Player Clock Radio Bluetooth W Remote AWRCC1,,"Bose Wave Music System AWRCC1, Bluetooth Adapter",6,3,Bose Wave Music System AM FM CD Player Clock Radio Bluetooth W AWRCC1,267081067694,DRAGON_eBay,,100,stripped_name,Music System,,,267081067694,Bose Wave Music System AM/FM CD Player Clock Radio Bluetooth W Remote AWRCC1,ebay_only,
439,Bose Wave Music System AWRCC1,Bundle,,,Bose Wave Music System AWRCC1  - CD MP3 Player AM/FM Bluetooth -  FREE SHIPPING,,"Bose Wave Music System AWRCC1, Bluetooth Adapter",6,4,Bose Wave Music System AWRCC1 CD MP3 Player AM FM Bluetooth,266783662506,DRAGON_eBay,,100,stripped_name,AWRCC1,,,266783662506,Bose Wave Music System AWRCC1  - CD MP3 Player AM/FM Bluetooth -  FREE SHIPPING,ebay_only,
439,Bose Wave Music System AWRCC1,Parts,,,BOSE Wave Music System AWRCC1 Laser Lens Lasereinheit Optical,Laser Lens,,6,5,BOSE Wave Music System AWRCC1 Laser Lens Lasereinheit Optical,257183165849,DRAGON_eBay,,100,stripped_name,AWRCC1,,,257183165849,BOSE Wave Music System AWRCC1 Laser Lens Lasereinheit Optical,ebay_only,
439,Bose Wave Music System AWRCC1,Bundle,GR,,Bose Wave Music System CD Player - Graphite Gray (AWRCC1) w Bluetooth Adapter,,"Bose Wave Music System AWRCC1, Bluetooth Adapter",1,0,Bose Wave Music System CD Player AWRCC1 w Bluetooth,155600145737,MEKONG_eBay,,100,stripped_name,AWRCC1,,,155600145737,Bose Wave Music System CD Player - Graphite Gray (AWRCC1) w Bluetooth Adapter,ebay_only,
440,Bose Wave Music System CD Player AM/FM Radio,Product,SV,U,Bose Wave Music System  CD Player AM/FM Radio  (Titanium Silver) - REFURBISHED,,,5,0,Bose Wave Music System CD Player AM FM Radio,365178274101,USAV_eBay,,100,stripped_name,Music System,,,365178274101,Bose Wave Music System  CD Player AM/FM Radio  (Titanium Silver) - REFURBISHED,ebay_only,
440,Bose Wave Music System CD Player AM/FM Radio,Bundle,SV,,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth (Titanium Silver),,"Bose Wave Music System CD Player AM/FM Radio, Bluetooth Adapter",5,1,Bose Wave Music System CD Player AM FM Radio w Bluetooth,256326258493,DRAGON_eBay,,0.98,threshold,Music System,,,365178274101,Bose Wave Music System  CD Player AM/FM Radio  (Titanium Silver) - REFURBISHED,ebay_only,
440,Bose Wave Music System CD Player AM/FM Radio,Bundle,SV,,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth (Titanium Silver),,"Bose Wave Music System CD Player AM/FM Radio, Bluetooth Adapter",5,2,Bose Wave Music System CD Player AM FM Radio w Bluetooth,364271532275,USAV_eBay,,100,stripped_name,System,,,364271532275,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth (Titanium Silver),ebay_only,
457,Bose Wave Music System AWRCC2,Product,,,Bose Wave Music System CD Player AM/FM Radio - Model AWRCC2 - FREE SHIPPING,,,5,3,Bose Wave Music System CD Player AM FM Radio Model AWRCC2,156206354669,MEKONG_eBay,,100,stripped_name,AWRCC2,,,156206354669,Bose Wave Music System CD Player AM/FM Radio  - Model AWRCC2 - FREE SHIPPING,ebay_only,
457,Bose Wave Music System AWRCC2,Product,,,Bose Wave Music System CD Player AM/FM Radio Bluetooth - AWRCC2 - FREE SHIPPING,,,5,4,Bose Wave Music System CD Player AM FM Radio Bluetooth AWRCC2,266152911725,DRAGON_eBay,,1.07,threshold,AWRCC2,,,156206354669,Bose Wave Music System CD Player AM/FM Radio  - Model AWRCC2 - FREE SHIPPING,ebay_only,
457,Bose Wave Music System AWRCC2,Bundle,,,Bose Wave Music System CD Player AM/FM Radio w Bluetooth Adapter - AWRCC2,,"Bose Wave Music System AWRCC2, Bluetooth Adapter",2,0,Bose Wave Music System CD Player AM FM Radio w Bluetooth AWRCC2,364271540689,USAV_eBay,,100,stripped_name,AWRCC2,,,364271540689,Bose Wave Music System CD Player AM/FM Radio w Bluetooth Adapter - AWRCC2,ebay_only,
457,Bose Wave Music System AWRCC2,Bundle,,,Bose Wave Music System CD Player AM/FM Radio - Model AWRCC2  w Bluetooth Adapter,,"Bose Wave Music System AWRCC2, Bluetooth Adapter",2,1,Bose Wave Music System CD Player AM FM Radio Model AWRCC2 w Bluetooth,364273037689,USAV_eBay,,0.97,threshold,AWRCC2,,,364271540689,Bose Wave Music System CD Player AM/FM Radio w Bluetooth Adapter - AWRCC2,ebay_only,
464,Bose Wave Music System IV Glass Stand,Parts,,,BOSE Wave Music System IV  Glass Stand ONLY,Glass Stand,,2,0,BOSE Wave Music System IV Glass ONLY,364922476173,USAV_eBay,,100,stripped_name,Music System,,,364922476173,BOSE Wave Music System IV  Glass Stand ONLY,ebay_only,
464,Bose Wave Music System IV Glass Stand,Parts,,,BOSE Wave Music System IV  Glass Stand ONLY,Glass Stand,,2,1,BOSE Wave Music System IV Glass ONLY,365345257493,USAV_eBay,,100,stripped_name,Music System,,,364922476173,BOSE Wave Music System IV  Glass Stand ONLY,ebay_only,
473,Bose Wave Radio Music System,Product,,,Bose Wave Radio Music System AM/FM Bluetooth CD Player Model AWRC1G,,,1,0,Bose Wave Radio Music System AM FM Bluetooth CD Player Model AWRC1G,256926049785,DRAGON_eBay,,100,stripped_name,AWRC1G,,,256926049785,Bose Wave Radio Music System AM/FM Bluetooth CD Player Model AWRC1G,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Replacement Power Transformer/ Supply for Bose Wave Radio/CD AWRC- 1G AWRC-1P,Power Transformer,,11,0,Power Transformer Supply for Bose Wave Radio CD AWRC 1G AWRC-1P,365275736816,USAV_eBay,,0.92,threshold,"['AWRC 1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,Main Motherboard Circuit Board,,11,1,Bose Wave Radio CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,364487090236,USAV_eBay,,100,stripped_name,"['AWRC-1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,Main Motherboard Circuit Board,,11,2,Bose Wave Radio CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,157551306418,MEKONG_eBay,,100,stripped_name,"['AWRC-1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Bose Wave Radio/CD AWRC-1G  AWRC-1P  Main Motherboard Circuit Board,Main Motherboard Circuit Board,,11,3,Bose Wave Radio CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,01672,Ecwid,,100,stripped_name,"['AWRC-1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Bose Wave Radio/CD AWRC-1G  AWRC-1P  Main Motherboard Circuit Board,Main Motherboard Circuit Board,,11,4,Bose Wave Radio CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,01671,Ecwid,,100,stripped_name,"['AWRC-1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Ribbon Cable for Bose  Wave radio CD AWRC-1G  AWRC-1P  | CD  to Main Board,Ribbon Cable,,11,5,Ribbon for Bose Wave radio CD AWRC-1G AWRC-1P CD to Main Board,03723,Ecwid,,0.95,threshold,"['AWRC-1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Laser Len Part for Bose Wave Radio/CD AWRC-1G  AWRC-1P,Laser Lens,,11,6,Laser Len Part for Bose Wave Radio CD AWRC-1G AWRC-1P,01668-P,Ecwid,,0.93,threshold,"['AWRC-1G', 'AWRC-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,Bose Wave Radio CD AWRC-1P AWRC-1G Replacement 9V Battery Cover Original Bose,Battery Cover,,11,7,Bose Wave Radio CD AWRC-1P AWRC-1G 9V Battery Original Bose,00747,Ecwid,,0.91,threshold,"['AWRC-1P', 'AWRC-1G']",,,363493408734,Replacement Bose Speaker Driver for Bose Wave Radio CD Awrc-1P Awrc-1G,ebay_only,
474,Bose Wave Radio/CD AWRC-1G AWRC-1P,Parts,,,REPAIR SERVICE for Bose Wave  Radio CD   Awrc-1G   Awrc-1P,Repair Service,,11,8,for Bose Wave Radio CD Awrc-1G Awrc-1P,00802,Ecwid,,1,threshold,"['Awrc-1G', 'Awrc-1P']",,,364487090236,Bose Wave Radio/CD AWRC-1G AWRC-1P Main Motherboard Circuit Board,ebay_only,
